Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day
2022-02-01,39.04,39.53,38.15,39.42,39.42,4596400,2022,2,1
2022-02-02,39.58,39.59,38.04,38.44,38.44,3970700,2022,2,2
2022-02-03,37.67,37.98,36.23,36.36,36.36,4777100,2022,2,3
2022-02-04,36.52,38.05,36.26,37.68,37.68,4289000,2022,2,4
2022-02-05,36.52,38.05,36.26,37.68,37.68,0,2022,2,5
2022-02-06,36.52,38.05,36.26,37.68,37.68,0,2022,2,6
2022-02-07,37.83,40.15,37.83,39.1,39.1,7371500,2022,2,7
2022-02-08,38.73,41.4,38.3,41.2,41.2,20228400,2022,2,8
2022-02-09,40.28,44.17,38.8,44.0,44.0,25765800,2022,2,9
2022-02-10,43.6,45.65,41.71,42.1,42.1,24087900,2022,2,10
2022-02-11,42.15,42.56,38.94,39.99,39.99,10544600,2022,2,11
2022-02-12,42.15,42.56,38.94,39.99,39.99,0,2022,2,12
2022-02-13,42.15,42.56,38.94,39.99,39.99,0,2022,2,13
2022-02-14,39.98,40.99,39.42,39.99,39.99,5718400,2022,2,14
2022-02-15,41.0,43.52,40.73,43.5,43.5,6474000,2022,2,15
2022-02-16,43.01,44.5,42.81,43.82,43.82,7198400,2022,2,16
2022-02-17,43.16,43.96,42.37,42.9,42.9,4367400,2022,2,17
2022-02-18,42.9,43.11,41.04,41.26,41.26,5786900,2022,2,18
2022-02-19,42.9,43.11,41.04,41.26,41.26,0,2022,2,19
2022-02-20,42.9,43.11,41.04,41.26,41.26,0,2022,2,20
2022-02-21,42.9,43.11,41.04,41.26,41.26,0,2022,2,21
2022-02-22,40.84,41.38,37.82,38.88,38.88,9340500,2022,2,22
2022-02-23,39.24,39.58,37.29,37.43,37.43,5046000,2022,2,23
2022-02-24,34.82,38.81,34.58,38.77,38.77,8756600,2022,2,24
2022-02-25,39.15,39.2,37.64,38.61,38.61,6208500,2022,2,25
2022-02-26,39.15,39.2,37.64,38.61,38.61,0,2022,2,26
2022-02-27,39.15,39.2,37.64,38.61,38.61,0,2022,2,27
2022-02-28,38.15,39.43,37.92,38.94,38.94,6901400,2022,2,28
2022-03-01,38.51,38.61,36.52,37.68,37.68,5937400,2022,3,1
2022-03-02,38.05,39.07,37.46,38.93,38.93,4479200,2022,3,2
2022-03-03,38.94,39.4,36.57,36.98,36.98,4316000,2022,3,3
2022-03-04,36.46,37.08,34.7,35.28,35.28,7619000,2022,3,4
2022-03-05,36.46,37.08,34.7,35.28,35.28,0,2022,3,5
2022-03-06,36.46,37.08,34.7,35.28,35.28,0,2022,3,6
2022-03-07,36.92,38.07,34.44,34.48,34.48,8673500,2022,3,7
2022-03-08,34.4,37.74,34.13,36.54,36.54,8070900,2022,3,8
2022-03-09,38.01,39.43,37.47,37.8,37.8,7336400,2022,3,9
2022-03-10,36.83,37.95,36.61,37.63,37.63,3869200,2022,3,10
2022-03-11,38.07,38.39,37.18,37.25,37.25,2798800,2022,3,11
2022-03-12,38.07,38.39,37.18,37.25,37.25,0,2022,3,12
2022-03-13,38.07,38.39,37.18,37.25,37.25,0,2022,3,13
2022-03-14,37.06,37.08,35.08,35.39,35.39,5478600,2022,3,14
2022-03-15,35.75,36.98,34.96,35.74,35.74,6629500,2022,3,15
2022-03-16,36.76,37.9,36.21,37.86,37.86,6779300,2022,3,16
2022-03-17,37.85,37.91,36.62,37.79,37.79,4810800,2022,3,17
2022-03-18,37.61,38.68,37.53,38.62,38.62,5562000,2022,3,18
2022-03-19,37.61,38.68,37.53,38.62,38.62,0,2022,3,19
2022-03-20,37.61,38.68,37.53,38.62,38.62,0,2022,3,20
2022-03-21,37.91,38.0,36.22,36.85,36.85,5596700,2022,3,21
2022-03-22,37.14,38.61,36.87,38.25,38.25,4818500,2022,3,22
2022-03-23,37.98,38.74,37.53,38.43,38.43,5154000,2022,3,23
2022-03-24,38.43,39.02,37.12,38.98,38.98,4886400,2022,3,24
2022-03-25,39.0,39.0,37.21,37.51,37.51,3394200,2022,3,25
2022-03-26,39.0,39.0,37.21,37.51,37.51,0,2022,3,26
2022-03-27,39.0,39.0,37.21,37.51,37.51,0,2022,3,27
2022-03-28,37.54,37.83,36.5,37.59,37.59,4280200,2022,3,28
2022-03-29,38.04,40.46,38.04,40.16,40.16,7119000,2022,3,29
2022-03-30,39.75,40.0,38.22,38.65,38.65,3777200,2022,3,30
2022-03-31,38.8,38.96,37.63,38.4,38.4,4736200,2022,3,31
2022-04-01,38.4,38.9,37.24,37.52,37.52,4260500,2022,4,1
2022-04-02,38.4,38.9,37.24,37.52,37.52,0,2022,4,2
2022-04-03,38.4,38.9,37.24,37.52,37.52,0,2022,4,3
2022-04-04,37.93,39.31,37.66,38.96,38.96,3527000,2022,4,4
2022-04-05,38.98,39.13,37.03,37.15,37.15,4198700,2022,4,5
2022-04-06,36.38,36.51,34.89,36.08,36.08,6662400,2022,4,6
2022-04-07,36.09,36.22,33.6,34.61,34.61,6403800,2022,4,7
2022-04-08,34.19,34.5,33.37,33.59,33.59,4705300,2022,4,8
2022-04-09,34.19,34.5,33.37,33.59,33.59,0,2022,4,9
2022-04-10,34.19,34.5,33.37,33.59,33.59,0,2022,4,10
2022-04-11,32.93,34.03,32.35,33.32,33.32,4052400,2022,4,11
2022-04-12,33.62,34.39,33.13,33.45,33.45,3880500,2022,4,12
2022-04-13,33.56,34.94,33.4,34.8,34.8,4059200,2022,4,13
2022-04-14,35.06,36.1,34.77,35.54,35.54,5632500,2022,4,14
2022-04-15,35.06,36.1,34.77,35.54,35.54,0,2022,4,15
2022-04-16,35.06,36.1,34.77,35.54,35.54,0,2022,4,16
2022-04-17,35.06,36.1,34.77,35.54,35.54,0,2022,4,17
2022-04-18,35.29,35.65,34.38,34.61,34.61,3041000,2022,4,18
2022-04-19,34.96,36.43,34.85,36.31,36.31,3967100,2022,4,19
2022-04-20,36.5,36.79,35.61,35.7,35.7,3289300,2022,4,20
2022-04-21,36.59,36.92,33.97,34.11,34.11,6109200,2022,4,21
2022-04-22,34.14,34.57,32.87,33.16,33.16,3653200,2022,4,22
2022-04-23,34.14,34.57,32.87,33.16,33.16,0,2022,4,23
2022-04-24,34.14,34.57,32.87,33.16,33.16,0,2022,4,24
2022-04-25,32.85,34.12,32.71,33.91,33.91,5292700,2022,4,25
2022-04-26,33.36,33.74,32.4,32.45,32.45,4226700,2022,4,26
2022-04-27,32.07,33.0,31.52,32.23,32.23,4989000,2022,4,27
2022-04-28,32.9,33.83,31.88,33.56,33.56,4543900,2022,4,28
2022-04-29,33.26,34.35,32.56,32.6,32.6,4723100,2022,4,29
2022-04-30,33.26,34.35,32.56,32.6,32.6,0,2022,4,30
2022-05-01,33.26,34.35,32.56,32.6,32.6,0,2022,5,1
2022-05-02,32.26,32.53,29.93,31.5,31.5,11738200,2022,5,2
2022-05-03,31.39,31.65,30.06,30.76,30.76,24562300,2022,5,3
2022-05-04,22.27,22.46,20.02,21.56,21.56,112518800,2022,5,4
2022-05-05,21.6,22.82,21.21,22.03,22.03,43122300,2022,5,5
2022-05-06,21.7,21.72,19.59,20.51,20.51,28942200,2022,5,6
2022-05-07,21.7,21.72,19.59,20.51,20.51,0,2022,5,7
2022-05-08,21.7,21.72,19.59,20.51,20.51,0,2022,5,8
2022-05-09,19.85,20.64,18.4,18.61,18.61,22056800,2022,5,9
2022-05-10,18.94,19.63,18.2,19.0,19.0,21736800,2022,5,10
2022-05-11,18.95,19.37,17.52,17.72,17.72,21542400,2022,5,11
2022-05-12,17.26,19.0,17.24,18.59,18.59,16174800,2022,5,12
2022-05-13,18.86,20.18,18.86,20.0,20.0,12841800,2022,5,13
2022-05-14,18.86,20.18,18.86,20.0,20.0,0,2022,5,14
2022-05-15,18.86,20.18,18.86,20.0,20.0,0,2022,5,15
2022-05-16,19.85,20.03,19.11,19.14,19.14,9447600,2022,5,16
2022-05-17,19.51,20.18,19.13,19.72,19.72,10205900,2022,5,17
2022-05-18,19.53,19.69,18.12,18.15,18.15,13838300,2022,5,18
2022-05-19,18.21,19.57,18.17,19.29,19.29,11638000,2022,5,19
2022-05-20,19.48,19.56,18.02,19.07,19.07,12774500,2022,5,20
2022-05-21,19.48,19.56,18.02,19.07,19.07,0,2022,5,21
2022-05-22,19.48,19.56,18.02,19.07,19.07,0,2022,5,22
2022-05-23,19.2,20.24,18.68,20.21,20.21,11299800,2022,5,23
2022-05-24,19.75,19.78,16.57,16.72,16.72,18054600,2022,5,24
2022-05-25,16.77,17.15,16.33,16.65,16.65,16228500,2022,5,25
2022-05-26,16.8,17.8,16.61,17.68,17.68,14710200,2022,5,26
2022-05-27,17.96,18.24,17.68,17.77,17.77,11974700,2022,5,27
2022-05-28,17.96,18.24,17.68,17.77,17.77,0,2022,5,28
2022-05-29,17.96,18.24,17.68,17.77,17.77,0,2022,5,29
2022-05-30,17.96,18.24,17.68,17.77,17.77,0,2022,5,30
2022-05-31,17.68,18.31,17.36,17.68,17.68,11197900,2022,5,31
2022-06-01,17.63,17.98,16.98,17.06,17.06,10384700,2022,6,1
2022-06-02,17.01,18.47,17.0,18.37,18.37,9383000,2022,6,2
2022-06-03,17.97,18.1,17.31,17.4,17.4,8264000,2022,6,3
2022-06-04,17.97,18.1,17.31,17.4,17.4,0,2022,6,4
2022-06-05,17.97,18.1,17.31,17.4,17.4,0,2022,6,5
2022-06-06,17.78,17.91,16.77,17.16,17.16,10924300,2022,6,6
2022-06-07,16.9,17.43,16.77,17.21,17.21,7785100,2022,6,7
2022-06-08,17.25,17.8,17.21,17.63,17.63,13225300,2022,6,8
2022-06-09,17.39,17.87,16.91,16.94,16.94,9674800,2022,6,9
2022-06-10,16.58,16.96,15.75,15.77,15.77,10767000,2022,6,10
2022-06-11,16.58,16.96,15.75,15.77,15.77,0,2022,6,11
2022-06-12,16.58,16.96,15.75,15.77,15.77,0,2022,6,12
2022-06-13,15.08,15.23,14.18,14.29,14.29,13251900,2022,6,13
2022-06-14,14.53,14.64,13.92,14.16,14.16,9608500,2022,6,14
2022-06-15,14.33,15.43,14.32,15.16,15.16,14019200,2022,6,15
2022-06-16,14.65,14.9,13.73,13.88,13.88,9558900,2022,6,16
2022-06-17,14.01,14.94,13.95,14.89,14.89,13349500,2022,6,17
2022-06-18,14.01,14.94,13.95,14.89,14.89,0,2022,6,18
2022-06-19,14.01,14.94,13.95,14.89,14.89,0,2022,6,19
2022-06-20,14.01,14.94,13.95,14.89,14.89,0,2022,6,20
2022-06-21,15.24,15.5,14.64,14.67,14.67,10831800,2022,6,21
2022-06-22,14.43,15.34,14.38,14.83,14.83,7721000,2022,6,22
2022-06-23,14.85,15.95,14.57,15.88,15.88,10774900,2022,6,23
2022-06-24,15.81,16.54,15.74,16.34,16.34,12218500,2022,6,24
2022-06-25,15.81,16.54,15.74,16.34,16.34,0,2022,6,25
2022-06-26,15.81,16.54,15.74,16.34,16.34,0,2022,6,26
2022-06-27,16.49,16.73,15.78,15.89,15.89,8555800,2022,6,27
2022-06-28,15.95,16.16,14.6,14.61,14.61,15581600,2022,6,28
2022-06-29,14.58,14.58,13.85,14.03,14.03,12088000,2022,6,29
2022-06-30,13.78,13.86,13.06,13.28,13.28,11812400,2022,6,30
2022-07-01,13.38,13.7,13.13,13.48,13.48,9734300,2022,7,1
2022-07-02,13.38,13.7,13.13,13.48,13.48,0,2022,7,2
2022-07-03,13.38,13.7,13.13,13.48,13.48,0,2022,7,3
2022-07-04,13.38,13.7,13.13,13.48,13.48,0,2022,7,4
2022-07-05,13.13,14.03,12.79,14.0,14.0,13045800,2022,7,5
2022-07-06,13.78,13.93,13.14,13.22,13.22,16466900,2022,7,6
2022-07-07,13.29,13.81,13.17,13.76,13.76,19296800,2022,7,7
2022-07-08,13.67,13.82,13.05,13.4,13.4,16036200,2022,7,8
2022-07-09,13.67,13.82,13.05,13.4,13.4,0,2022,7,9
2022-07-10,13.67,13.82,13.05,13.4,13.4,0,2022,7,10
2022-07-11,13.18,13.39,12.34,12.36,12.36,17393400,2022,7,11
2022-07-12,12.35,12.77,12.35,12.61,12.61,12376500,2022,7,12
2022-07-13,12.24,12.6,11.96,12.51,12.51,10535300,2022,7,13
2022-07-14,12.3,12.48,12.02,12.09,12.09,11913200,2022,7,14
2022-07-15,12.31,13.03,12.14,12.94,12.94,13497100,2022,7,15
2022-07-16,12.31,13.03,12.14,12.94,12.94,0,2022,7,16
2022-07-17,12.31,13.03,12.14,12.94,12.94,0,2022,7,17
2022-07-18,13.21,13.99,13.17,13.41,13.41,15973000,2022,7,18
2022-07-19,13.52,13.83,13.3,13.66,13.66,9009300,2022,7,19
2022-07-20,13.79,14.81,13.79,14.7,14.7,14194700,2022,7,20
2022-07-21,14.39,14.53,13.99,14.17,14.17,10305100,2022,7,21
2022-07-22,14.32,14.47,13.46,13.54,13.54,8055100,2022,7,22
2022-07-23,14.32,14.47,13.46,13.54,13.54,0,2022,7,23
2022-07-24,14.32,14.47,13.46,13.54,13.54,0,2022,7,24
2022-07-25,13.52,13.53,13.02,13.31,13.31,7564000,2022,7,25
2022-07-26,13.07,13.11,12.47,12.53,12.53,10823900,2022,7,26
2022-07-27,12.83,13.38,12.52,13.31,13.31,10838900,2022,7,27
2022-07-28,13.33,13.89,13.05,13.88,13.88,11858900,2022,7,28
2022-07-29,13.7,13.89,13.19,13.86,13.86,11762900,2022,7,29
2022-07-30,13.7,13.89,13.19,13.86,13.86,0,2022,7,30
2022-07-31,13.7,13.89,13.19,13.86,13.86,0,2022,7,31
2022-08-01,13.64,14.14,13.17,13.9,13.9,12540900,2022,8,1
2022-08-02,15.25,16.22,15.15,16.16,16.16,29803800,2022,8,2
2022-08-03,16.35,16.92,16.24,16.71,16.71,23366300,2022,8,3
2022-08-04,16.74,17.45,16.74,17.39,17.39,27582400,2022,8,4
2022-08-05,18.21,20.35,17.92,20.28,20.28,47487000,2022,8,5
2022-08-06,18.21,20.35,17.92,20.28,20.28,0,2022,8,6
2022-08-07,18.21,20.35,17.92,20.28,20.28,0,2022,8,7
2022-08-08,20.06,21.52,19.78,19.83,19.83,23531700,2022,8,8
2022-08-09,19.38,19.63,18.66,18.67,18.67,14189900,2022,8,9
2022-08-10,19.7,20.13,19.15,19.4,19.4,15119400,2022,8,10
2022-08-11,19.81,20.55,18.88,18.9,18.9,12045300,2022,8,11
2022-08-12,19.17,19.43,18.58,19.4,19.4,11344600,2022,8,12
2022-08-13,19.17,19.43,18.58,19.4,19.4,0,2022,8,13
2022-08-14,19.17,19.43,18.58,19.4,19.4,0,2022,8,14
2022-08-15,19.11,19.85,18.86,19.29,19.29,7992300,2022,8,15
2022-08-16,19.12,19.73,18.68,19.34,19.34,9512600,2022,8,16
2022-08-17,18.8,18.93,17.8,17.97,17.97,14805400,2022,8,17
2022-08-18,17.98,18.02,17.58,17.6,17.6,6607800,2022,8,18
2022-08-19,17.27,17.37,16.57,16.65,16.65,10492100,2022,8,19
2022-08-20,17.27,17.37,16.57,16.65,16.65,0,2022,8,20
2022-08-21,17.27,17.37,16.57,16.65,16.65,0,2022,8,21
2022-08-22,16.26,16.43,15.18,15.52,15.52,17169900,2022,8,22
2022-08-23,15.65,15.8,15.32,15.35,15.35,8054900,2022,8,23
2022-08-24,15.23,15.92,15.16,15.39,15.39,9291000,2022,8,24
2022-08-25,15.55,15.92,15.35,15.84,15.84,7546700,2022,8,25
2022-08-26,15.78,16.0,14.88,14.97,14.97,10281400,2022,8,26
2022-08-27,15.78,16.0,14.88,14.97,14.97,0,2022,8,27
2022-08-28,15.78,16.0,14.88,14.97,14.97,0,2022,8,28
2022-08-29,14.78,15.26,14.71,14.73,14.73,7966300,2022,8,29
2022-08-30,15.02,15.13,14.47,14.72,14.72,9975200,2022,8,30
2022-08-31,15.0,15.34,14.66,14.73,14.73,10569600,2022,8,31
2022-09-01,14.45,14.68,13.71,14.67,14.67,11527300,2022,9,1
2022-09-02,14.91,15.03,14.34,14.6,14.6,7850100,2022,9,2
2022-09-03,14.91,15.03,14.34,14.6,14.6,0,2022,9,3
2022-09-04,14.91,15.03,14.34,14.6,14.6,0,2022,9,4
2022-09-05,14.91,15.03,14.34,14.6,14.6,0,2022,9,5
2022-09-06,14.68,14.69,13.77,13.97,13.97,9940300,2022,9,6
2022-09-07,13.9,14.76,13.88,14.69,14.69,8675500,2022,9,7
2022-09-08,14.51,17.21,14.26,17.17,17.17,42151500,2022,9,8
2022-09-09,17.1,18.36,17.07,18.11,18.11,26673700,2022,9,9
2022-09-10,17.1,18.36,17.07,18.11,18.11,0,2022,9,10
2022-09-11,17.1,18.36,17.07,18.11,18.11,0,2022,9,11
2022-09-12,18.18,18.58,17.86,18.19,18.19,15246200,2022,9,12
2022-09-13,17.38,17.77,16.79,16.88,16.88,13112900,2022,9,13
2022-09-14,16.81,17.13,16.32,17.11,17.11,11469900,2022,9,14
2022-09-15,17.0,18.08,16.86,16.99,16.99,11553900,2022,9,15
2022-09-16,16.27,16.57,16.02,16.27,16.27,13725200,2022,9,16
2022-09-17,16.27,16.57,16.02,16.27,16.27,0,2022,9,17
2022-09-18,16.27,16.57,16.02,16.27,16.27,0,2022,9,18
2022-09-19,16.13,16.39,15.92,16.24,16.24,13940600,2022,9,19
2022-09-20,16.03,17.44,16.02,16.87,16.87,17465600,2022,9,20
2022-09-21,16.84,16.88,15.8,15.94,15.94,14774700,2022,9,21
2022-09-22,15.75,15.91,14.66,14.69,14.69,18091100,2022,9,22
2022-09-23,14.25,14.4,13.7,13.99,13.99,15249200,2022,9,23
2022-09-24,14.25,14.4,13.7,13.99,13.99,0,2022,9,24
2022-09-25,14.25,14.4,13.7,13.99,13.99,0,2022,9,25
2022-09-26,13.5,13.99,13.41,13.52,13.52,17830600,2022,9,26
2022-09-27,13.89,14.35,13.74,14.16,14.16,11694200,2022,9,27
2022-09-28,14.03,14.62,13.8,14.5,14.5,14729800,2022,9,28
2022-09-29,14.14,14.26,13.05,13.48,13.48,16690400,2022,9,29
2022-09-30,13.41,13.81,13.13,13.17,13.17,9049200,2022,9,30
2022-10-01,13.41,13.81,13.13,13.17,13.17,0,2022,10,1
2022-10-02,13.41,13.81,13.13,13.17,13.17,0,2022,10,2
2022-10-03,13.19,13.22,12.47,12.95,12.95,14537900,2022,10,3
2022-10-04,13.41,13.89,13.41,13.8,13.8,15195600,2022,10,4
2022-10-05,13.31,13.92,13.22,13.75,13.75,9669100,2022,10,5
2022-10-06,13.76,14.23,13.43,13.7,13.7,9195100,2022,10,6
2022-10-07,13.02,13.1,12.32,12.51,12.51,16712700,2022,10,7
2022-10-08,13.02,13.1,12.32,12.51,12.51,0,2022,10,8
2022-10-09,13.02,13.1,12.32,12.51,12.51,0,2022,10,9
2022-10-10,12.81,13.01,12.36,12.81,12.81,11877900,2022,10,10
2022-10-11,12.19,12.3,10.82,11.27,11.27,39753100,2022,10,11
2022-10-12,11.62,12.15,11.5,11.9,11.9,19996100,2022,10,12
2022-10-13,11.35,12.23,11.21,11.99,11.99,13878400,2022,10,13
2022-10-14,12.21,12.4,11.73,11.77,11.77,9546000,2022,10,14
2022-10-15,12.21,12.4,11.73,11.77,11.77,0,2022,10,15
2022-10-16,12.21,12.4,11.73,11.77,11.77,0,2022,10,16
2022-10-17,12.15,12.69,12.09,12.66,12.66,14033000,2022,10,17
2022-10-18,13.3,13.54,13.0,13.29,13.29,12383700,2022,10,18
2022-10-19,13.03,13.55,12.92,13.02,13.02,14397100,2022,10,19
2022-10-20,12.91,13.94,12.91,13.31,13.31,11105100,2022,10,20
2022-10-21,13.12,13.64,12.9,13.56,13.56,10990800,2022,10,21
2022-10-22,13.12,13.64,12.9,13.56,13.56,0,2022,10,22
2022-10-23,13.12,13.64,12.9,13.56,13.56,0,2022,10,23
2022-10-24,13.47,13.91,13.23,13.9,13.9,10128100,2022,10,24
2022-10-25,13.97,15.03,13.9,14.81,14.81,14506500,2022,10,25
2022-10-26,14.69,15.15,14.4,14.76,14.76,9423500,2022,10,26
2022-10-27,14.75,15.03,14.44,14.63,14.63,7604900,2022,10,27
2022-10-28,14.55,14.77,14.09,14.52,14.52,10749000,2022,10,28
2022-10-29,14.55,14.77,14.09,14.52,14.52,0,2022,10,29
2022-10-30,14.55,14.77,14.09,14.52,14.52,0,2022,10,30
2022-10-31,14.53,15.02,14.32,14.64,14.64,11140000,2022,10,31
2022-11-01,15.96,16.4,15.12,15.15,15.15,20388000,2022,11,1
2022-11-02,14.98,15.26,13.98,14.0,14.0,12427800,2022,11,2
2022-11-03,13.78,14.22,13.43,13.72,13.72,14173900,2022,11,3
2022-11-04,13.98,14.15,13.17,13.74,13.74,11873400,2022,11,4
2022-11-05,13.98,14.15,13.17,13.74,13.74,0,2022,11,5
2022-11-06,13.98,14.15,13.17,13.74,13.74,0,2022,11,6
2022-11-07,14.12,14.26,13.2,14.14,14.14,27568700,2022,11,7
2022-11-08,11.94,12.19,10.62,10.9,10.9,80955300,2022,11,8
2022-11-09,10.76,11.1,10.6,10.64,10.64,28137100,2022,11,9
2022-11-10,11.24,11.49,10.91,11.28,11.28,31008400,2022,11,10
2022-11-11,11.19,12.79,11.14,12.7,12.7,26140500,2022,11,11
2022-11-12,11.19,12.79,11.14,12.7,12.7,0,2022,11,12
2022-11-13,11.19,12.79,11.14,12.7,12.7,0,2022,11,13
2022-11-14,12.54,13.25,12.47,12.95,12.95,15062100,2022,11,14
2022-11-15,13.55,13.74,13.01,13.07,13.07,16226000,2022,11,15
2022-11-16,12.79,12.79,11.91,11.97,11.97,16593500,2022,11,16
2022-11-17,11.71,11.73,11.27,11.35,11.35,14255600,2022,11,17
2022-11-18,11.55,11.6,11.07,11.21,11.21,10511100,2022,11,18
2022-11-19,11.55,11.6,11.07,11.21,11.21,0,2022,11,19
2022-11-20,11.55,11.6,11.07,11.21,11.21,0,2022,11,20
2022-11-21,11.05,11.1,10.74,11.05,11.05,15314000,2022,11,21
2022-11-22,10.8,11.06,10.43,11.05,11.05,15220200,2022,11,22
2022-11-23,11.02,11.39,10.72,11.31,11.31,16125500,2022,11,23
2022-11-24,11.02,11.39,10.72,11.31,11.31,0,2022,11,24
2022-11-25,11.09,11.17,10.9,11.14,11.14,4981900,2022,11,25
2022-11-26,11.09,11.17,10.9,11.14,11.14,0,2022,11,26
2022-11-27,11.09,11.17,10.9,11.14,11.14,0,2022,11,27
2022-11-28,10.97,11.09,10.69,10.7,10.7,10906300,2022,11,28
2022-11-29,10.81,11.15,10.59,10.76,10.76,13346800,2022,11,29
2022-11-30,10.72,11.25,10.48,11.22,11.22,31346900,2022,11,30
2022-12-01,11.27,11.58,11.06,11.2,11.2,10777400,2022,12,1
2022-12-02,10.91,11.12,10.71,11.1,11.1,10285500,2022,12,2
2022-12-03,10.91,11.12,10.71,11.1,11.1,0,2022,12,3
2022-12-04,10.91,11.12,10.71,11.1,11.1,0,2022,12,4
2022-12-05,11.1,11.59,10.71,10.78,10.78,13843700,2022,12,5
2022-12-06,10.78,10.96,10.31,10.41,10.41,15257600,2022,12,6
2022-12-07,10.34,10.36,10.09,10.32,10.32,10740500,2022,12,7
2022-12-08,10.36,10.72,10.26,10.64,10.64,10387700,2022,12,8
2022-12-09,10.6,11.1,10.44,10.95,10.95,12491300,2022,12,9
2022-12-10,10.6,11.1,10.44,10.95,10.95,0,2022,12,10
2022-12-11,10.6,11.1,10.44,10.95,10.95,0,2022,12,11
2022-12-12,10.9,11.55,10.75,11.51,11.51,20538100,2022,12,12
2022-12-13,12.09,12.54,11.56,11.6,11.6,18781500,2022,12,13
2022-12-14,11.66,12.14,11.48,11.89,11.89,13563300,2022,12,14
2022-12-15,11.6,11.77,11.23,11.35,11.35,12223500,2022,12,15
2022-12-16,11.25,11.48,10.98,11.09,11.09,20147300,2022,12,16
2022-12-17,11.25,11.48,10.98,11.09,11.09,0,2022,12,17
2022-12-18,11.25,11.48,10.98,11.09,11.09,0,2022,12,18
2022-12-19,11.11,11.15,10.26,10.32,10.32,12151600,2022,12,19
2022-12-20,10.25,10.47,10.15,10.36,10.36,10131200,2022,12,20
2022-12-21,10.59,10.71,10.39,10.48,10.48,9699500,2022,12,21
2022-12-22,10.33,10.36,9.84,10.1,10.1,12757300,2022,12,22
2022-12-23,10.07,10.23,9.83,10.21,10.21,7836700,2022,12,23
2022-12-24,10.07,10.23,9.83,10.21,10.21,0,2022,12,24
2022-12-25,10.07,10.23,9.83,10.21,10.21,0,2022,12,25
2022-12-26,10.07,10.23,9.83,10.21,10.21,0,2022,12,26
2022-12-27,10.05,10.09,9.72,9.87,9.87,9661200,2022,12,27
2022-12-28,9.84,10.25,9.66,10.12,10.12,9531300,2022,12,28
2022-12-29,10.27,10.87,10.06,10.85,10.85,10395300,2022,12,29
2022-12-30,10.58,11.27,10.56,11.02,11.02,11302800,2022,12,30
2022-12-31,10.58,11.27,10.56,11.02,11.02,0,2022,12,31
2023-01-01,10.58,11.27,10.56,11.02,11.02,0,2023,1,1
2023-01-02,10.58,11.27,10.56,11.02,11.02,0,2023,1,2
2023-01-03,11.3,11.43,10.97,11.12,11.12,8644100,2023,1,3
2023-01-04,11.31,11.5,11.12,11.49,11.49,11343400,2023,1,4
2023-01-05,11.39,11.57,11.06,11.36,11.36,7601500,2023,1,5
2023-01-06,11.42,12.01,11.12,11.94,11.94,11954500,2023,1,6
2023-01-07,11.42,12.01,11.12,11.94,11.94,0,2023,1,7
2023-01-08,11.42,12.01,11.12,11.94,11.94,0,2023,1,8
2023-01-09,12.24,13.27,12.15,12.7,12.7,22063000,2023,1,9
2023-01-10,12.6,13.37,12.6,13.31,13.31,14150000,2023,1,10
2023-01-11,13.26,13.95,13.21,13.84,13.84,20206600,2023,1,11
